ON992372.1	𝜶.1.1
KJ560510.1	𝜶.1.1
KP882209.1	𝜶.3.1
MH828730.1	𝜶.3.1
LC912089.1	𝜶.1.1
MG652334.1	𝜶.1.1
PV933747.1	𝜶.2.5
KT919351.1	𝜶.1.1
MN478788.1	𝜶.1.2
LC542170.1	𝜶.1.1
KC579936.1	𝜶.1.2
JF460815.1	𝜶.6.3
KU714447.1	𝜶.3.5
KT919693.1	𝜶.1.1
AB975556.1	𝜶.1.1
LC227967.1	𝜶.2.2
LC103119.1	𝜶.1.1
JQ069680.1	𝜶.1.1
KX363250.1	𝜶.2.2
OR205367.1	𝜶.2.2
LC227968.1	𝜶.2.2
KJ559045.1	𝜶.1.4
OR205270.1	𝜶.3.1
JX027645.1	𝜶.1.4
OP717443.1	𝜶.2.2
PQ605559.1	𝜶.6.1
KJ753284.1	𝜶.6.1
OR233771.1	𝜶.2.2
OR205382.1	𝜶.2.2
MK953564.1	𝜶.6.4
MN478775.1	𝜶.1.2
PP739260.1	𝜶.2.2
KX655441.1	𝜶.6.2
AB924098.1	𝜶.8
KC769440.2	𝜶.1.4
KC580089.1	𝜶.1.6
MT232585.1	𝜶.2.2
JX682949.2	𝜶.3.1
JQ993319.1	𝜶.15.2
JF813100.1	𝜶.3.1
KC579795.1	𝜶.1.6
MN478797.1	𝜶.1.2
LC172636.1	𝜶.2.2
JN013995.1	𝜶.2.5
JN258954.1	𝜶.1.14
PP585834.1	𝜶.6.3
MH697616.1	𝜶.35.1
MT796881.1	𝜶.1.4
KM660340.1	𝜶.6.3
KP882990.1	𝜶.6.3
LC095933.1	𝜶.4.14
LC875978.1	𝜶.4.14
HM627556.1	𝜶.12
PP975113.1	𝜶.28.1
KJ752131.1	𝜶.6.3
KJ751672.1	𝜶.6.1
KJ659456.1	𝜶.1.4
ON855082.1	𝜶.1.4
MZ097193.1	𝜶.2.5
AB008307.1	𝜶.1.19
KY657798.1	𝜶.6.2
KJ753719.1	𝜶.6.3
PP848568.1	𝜶.6.3
FJ423149.1	𝜶.1.4
OP717391.1	𝜶.2.5
ON804125.1	𝜶.1.23
KC580604.1	𝜶.1.6
U07753.1	𝜶.2.1
MK302434.1	𝜶.6.1
MN478694.1	𝜶.1.2
MG181406.1	𝜶.1.3
LC875945.1	𝜶.4.19
KU363154.1	𝜶.9.1
MK936415.1	𝜶.41
KJ626930.1	𝜶.1.4
KP752618.1	𝜶.3.1
KJ752610.1	𝜶.3.1
KC580448.1	𝜶.1.4
KU861404.1	𝜶.1.4
HG513048.1	𝜶.9.5
MZ066093.1	𝜶.6.3
MH933785.1	𝜶.39
FJ947917.1	𝜶.1.2
KJ753791.1	𝜶.6.3
KP902536.1	𝜶.3.1
MH697649.1	𝜶.35.1
JF521475.1	𝜶.1.2
MH291329.1	𝜶.6.2
KP753085.1	𝜶.6.3
LC514550.1	𝜶.3.1
FJ947895.1	𝜶.1.2
LC569883.1	𝜶.4.41
MN478776.1	𝜶.1.2
PV421590.1	𝜶.28.4
MN746108.1	𝜶.6.1
KF835919.1	𝜶.21.1
MZ066291.1	𝜶.6.2
LC001906.1	𝜶.2.1
KF636314.1	𝜶.2.5
LC876263.1	𝜶.4.14
PV693887.1	𝜶.2.5
OQ799744.1	𝜶.4.35
LC061623.1	𝜶.4.3
KC580287.1	𝜶.1.8
MT339195.1	𝜶.6.1
LC875967.1	𝜶.4.5
DQ005122.1	𝜶.6.7
KC580459.1	𝜶.1.6
AB573872.1	𝜶.4.11
MG181791.1	𝜶.2.5
LC372903.1	𝜶.6.1
DQ146663.1	𝜶.6.1
KC579600.1	𝜶.1.8
KR052749.1	𝜶.24
KX363370.1	𝜶.4.6
KC579652.1	𝜶.1.6
JX274502.1	𝜶.10
MZ066005.1	𝜶.3.1
ON792163.1	𝜶.1.3
PQ605558.1	𝜶.6.1
D38054.1	𝜶.9.4
KY748311.1	𝜶.4.20
MW722696.1	𝜶.1.32
AB008286.1	𝜶.1.3
KC580593.1	𝜶.1.2
D16346.1	𝜶.10
KJ752040.1	𝜶.6.7
AB749205.1	𝜶.6.6
LC374083.1	𝜶.6.1
AB971549.1	𝜶.2.1
OP971578.1	𝜶.17.3
KC580065.1	𝜶.1.8
MG181307.1	𝜶.1.3
FJ947167.1	𝜶.1.3
LC875934.1	𝜶.4.19
KC580506.1	𝜶.1.6
PV421562.1	𝜶.28.7
AB008287.1	𝜶.1.7
MZ096588.1	𝜶.2.5
KJ751616.1	𝜶.2.5
LC876110.1	𝜶.4.14
LC389888.1	𝜶.4.35
KC580360.1	𝜶.1.6
KY657802.1	𝜶.6.2
LC406800.1	𝜶.6.2
AB733131.2	𝜶.2.8
HM773868.1	𝜶.1.8
AB008293.1	𝜶.1.3
PV693883.1	𝜶.2.5
AF260932.1	𝜶.1.10
OQ799732.1	𝜶.4.32
LC810889.1	𝜶.24
AB008272.1	𝜶.1.3
EF672577.1	𝜶.2.4
LC876044.1	𝜶.4.14
MH769737.1	𝜶.10
PV989847.1	𝜶.1.38
KF041444.1	𝜶.4.25
JN872868.1	𝜶.13.5
MT025912.1	𝜶.24
PX460261.1	𝜶.13.2
KF835920.1	𝜶.22.5
OQ799683.1	𝜶.4.2
PP580385.1	𝜶.28.5
OQ799682.1	𝜶.4.2
OQ799710.1	𝜶.53.2
MW254171.1	𝜶.4.39
